Fig1_ScaledRank,Gene.Symbol,ScaledRank_HeLa,ScaledRank_HEK293,WT_EBSStoUT_HeLa,ATG7minWT_EBSStoUT_HeLa,priority_HeLa,WT_EBSStoUT_HEK293,ATG7minWT_EBSStoUT,priority_HEK293,prot_MinRank
0.739826246,DENND6A,0.677827476,0.680612524,0.197364893,-0.150320605,0,0.004386919,-0.108881115,0,0.677827476
0.739940558,FMNL3,NA,0.677878042,NA,NA,NA,-0.568689806,-0.437075952,0,0.677878042
0.74005487,MGA,0.677955272,0.680885972,-0.197834172,-0.353525156,0,-0.200078874,-0.025243283,0,0.677955272
0.740169182,HSCB,0.678083067,0.681022696,0.184235867,-0.006722596,0,0.213761206,-0.099720496,0,0.678083067
0.740283493,CCDC28A,0.678210863,0.68115942,0.633691471,-0.160967222,0,0.024340768,0.278647977,0,0.678210863
0.740397805,PHF6,0.678466454,0.681296144,-0.140569991,-0.157745649,0,0.271863194,0.376881132,0,0.678466454
0.740512117,FUNDC1,NA,0.678561663,NA,NA,NA,0.080687743,-0.347052461,0,0.678561663
0.740626429,ZBTB8OS,0.678594249,0.681432868,0.309990452,-0.216688809,0,-0.052182471,-0.074784586,0,0.678594249
0.740740741,CUL9,0.678722045,NA,-0.466756166,-0.033300346,0,NA,NA,NA,0.678722045
0.740855053,LRRC8A,0.67884984,0.681569593,-0.131048136,-0.035925415,0,0.060465057,-0.068436957,0,0.67884984
0.740969364,SULF2,0.678977636,NA,-0.921053492,-0.402604729,0,NA,NA,NA,0.678977636
0.741083676,UBR1,0.679105431,0.681843041,0.116117166,-0.094580471,0,0.005732396,-0.153725673,0,0.679105431
0.741197988,ARID3B,NA,0.679108559,NA,NA,NA,-0.182707767,-0.032880693,0,0.679108559
0.7413123,UBR2,0.679233227,0.681979765,-0.378698868,-0.111724035,0,-0.470430059,-0.110715599,0,0.679233227
0.741426612,MAPKAPK5,NA,0.679245283,NA,NA,NA,-0.104060821,-0.048098357,0,0.679245283
0.741540924,ARHGAP12,0.679361022,0.682116489,0.271328074,-0.07206161,0,0.122668388,-0.186637096,0,0.679361022
0.741655235,CDAN1,0.679616613,0.682253213,-0.046093368,-0.358386254,0,-0.035450712,-0.009742913,0,0.679616613
0.741769547,BBS7,0.68,0.682389937,-0.366243264,-0.277553273,0,0.855796771,-0.50134997,0,0.68
0.741883859,SUGP1,0.680127796,0.682526661,-0.06569204,-0.169777582,0,-0.096559739,-0.055593755,0,0.680127796
0.741998171,WWC1,0.680383387,NA,-0.144819392,-0.195186756,0,NA,NA,NA,0.680383387
0.742112483,CCAR1,0.680638978,0.682663385,0.279765203,-0.106385398,0,0.190261461,-0.173052797,0,0.680638978
0.742226795,WDR63,NA,0.680749248,NA,NA,NA,0.250091727,-0.17636592,0,0.680749248
0.742341107,HOMEZ,0.680766773,NA,-0.277912495,-0.176681257,0,NA,NA,NA,0.680766773
0.742455418,DHX40,0.680894569,0.682800109,0.093677366,-0.495881402,0,-0.10514675,-0.037706384,0,0.680894569
0.74256973,DNAJC10,0.68115016,0.682936833,-0.063712148,-0.014369664,0,0.02003111,-0.019779684,0,0.68115016
0.742684042,NELFCD,0.681277955,0.683073558,0.164944706,-0.107041546,0,0.078226369,-0.07360659,0,0.681277955
0.742798354,RHOT2,0.681405751,0.683210282,0.072576857,0.018595668,0,0.148240823,-0.227718326,0,0.681405751
0.742912666,RHOT1,0.681533546,0.683347006,-0.337127029,-0.167747026,0,0.073416681,0.042562221,0,0.681533546
0.743026978,PHC2,0.681661342,0.683620454,0.056782702,-0.147856682,0,0.111536895,0.0829579,0,0.681661342
0.743141289,MSRB3,0.681789137,NA,0.072901086,-0.041037339,0,NA,NA,NA,0.681789137
0.743255601,BAP18,0.681916933,0.683893902,0.239003698,-0.06645609,0,0.278342298,-0.285050388,0,0.681916933
0.743369913,NRM,0.682044728,0.68416735,-0.187032583,-0.106645752,0,-0.47540678,-0.194965543,0,0.682044728
0.743484225,C9orf40,0.682172524,0.684304074,-0.195813232,-0.705950597,0,0.046137893,0.095238187,0,0.682172524
0.743598537,KLHL7,0.682428115,0.684440798,-0.112790928,-0.092935576,0,0.045586818,-0.237241892,0,0.682428115
0.743712849,PARP9,0.682555911,0.684577523,-0.146866109,-0.090389793,0,0.062009223,-0.066313929,0,0.682555911
0.74382716,PALM2,0.682683706,NA,-0.267845182,-0.002797904,0,NA,NA,NA,0.682683706
0.743941472,FAM126B,0.682811502,0.684714247,0.007564599,-0.044538638,0,-0.01659134,-0.203117104,0,0.682811502
0.744055784,RBM12B,0.682939297,0.684850971,-0.005098946,-0.152699757,0,0.148764162,-0.100865174,0,0.682939297
0.744170096,RPAP2,0.683067093,0.684987695,-0.453228529,-0.377527904,0,-0.103328462,-0.157458641,0,0.683067093
0.744284408,ZC3H3,0.683194888,NA,0.086618702,0.158075979,0,NA,NA,NA,0.683194888
0.74439872,SMC5,0.683322684,0.685124419,-0.062949573,-0.086569428,0,0.178425119,-0.163182536,0,0.683322684
0.744513032,CMIP,0.683450479,0.685397867,-0.756688542,-0.112535064,0,-0.055512863,-0.228037371,0,0.683450479
0.744627343,SIRT2,NA,0.68348373,NA,NA,NA,-0.190601518,-0.044396445,0,0.68348373
0.744741655,MICALL2,0.683578275,NA,0.050161357,-0.33680367,0,NA,NA,NA,0.683578275
0.744855967,DHX37,0.68370607,0.685671315,0.019875284,-0.469731747,0,-0.144174575,-0.043039347,0,0.68370607
0.744970279,GALNT12,NA,0.683757178,NA,NA,NA,0.096208921,0.167404053,0,0.683757178
0.745084591,AMN1,0.683833866,NA,0.119329934,-0.26613741,0,NA,NA,NA,0.683833866
0.745198903,KBTBD2,0.683961661,NA,0.338030146,-0.266563427,0,NA,NA,NA,0.683961661
0.745313214,RAVER1,0.684089457,0.685808039,0.126033822,-0.14827433,0,0.045674102,0.000344648,0,0.684089457
0.745427526,SUPV3L1,0.684600639,0.686628384,0.231425977,0.025441141,0,0.191664848,-0.09578022,0,0.684600639
0.745541838,FANCM,0.684728435,0.686901832,-0.143907474,-0.761867505,0,-0.3116304,-0.240588309,0,0.684728435
0.74565615,SLFN12,0.685239617,NA,0.206735413,-0.272089505,0,NA,NA,NA,0.685239617
0.745770462,THNSL1,0.685367412,0.687038556,0.060380602,0.146710341,0,0.279228958,-0.172090557,0,0.685367412
0.745884774,SMYD4,0.685495208,0.68717528,0.041241674,0.03665174,0,0.349454626,-0.301894675,0,0.685495208
0.745999086,IFT20,NA,0.685534591,NA,NA,NA,0.285311154,-0.409628233,0,0.685534591
0.746113397,PM20D2,0.685623003,0.687448728,0.18096623,-0.537253465,0,0.067829513,-0.043055114,0,0.685623003
0.746227709,RNF168,0.685750799,NA,-0.109113231,-0.511397106,0,NA,NA,NA,0.685750799
0.746342021,ZBED8,0.685878594,NA,0.39438502,-0.600282132,0,NA,NA,NA,0.685878594
0.746456333,SLX4,NA,0.686081488,NA,NA,NA,-0.033582512,-0.109067097,0,0.686081488
0.746570645,RASEF,0.686134185,0.687858901,-0.633092438,-0.355179055,0,-0.587020907,-0.021729806,0,0.686134185
0.746684957,SRRM1,0.994632588,0.686218212,-0.00975909,-0.038984561,0,0.09915843,0.247324235,0,0.686218212
0.746799268,TRMT2A,0.686261981,0.687995625,-0.173823627,-0.042395484,0,0.073015966,-0.109125677,0,0.686261981
0.74691358,DCP1B,0.686517572,0.688542521,-0.108117361,-0.12949188,0,0.11824393,-0.17654475,0,0.686517572
0.747027892,XRN1,0.686645367,0.688679245,0.248070146,-0.200219791,0,0.043722311,-0.169521535,0,0.686645367
0.747142204,GSPT2,NA,0.686765108,NA,NA,NA,0.016937199,-0.077109685,0,0.686765108
0.747256516,MAML2,0.686773163,NA,-0.098680965,-0.379440406,0,NA,NA,NA,0.686773163
0.747370828,PELP1,0.686900958,0.688952693,0.102811243,-0.033706309,0,0.139052226,-0.229247545,0,0.686900958
0.747485139,ZDHHC14,0.687028754,NA,-0.25460644,-0.254076395,0,NA,NA,NA,0.687028754
0.747599451,ADGRG2,0.687284345,NA,-0.177109263,-0.313314725,0,NA,NA,NA,0.687284345
0.747713763,GRAMD1C,NA,0.687312004,NA,NA,NA,0.188420841,-0.031406339,0,0.687312004
0.747828075,SELENOH,0.687539936,0.689089418,-0.245602115,-0.358829286,0,-0.091370946,-0.410968617,0,0.687539936
0.747942387,HACE1,NA,0.687585453,NA,NA,NA,0.026183972,0.087721402,0,0.687585453
0.748056699,CACNA2D3,0.687667732,NA,0.217607825,-0.863431337,0,NA,NA,NA,0.687667732
0.748171011,RCOR2,NA,0.687722177,NA,NA,NA,0.039501153,-0.133308267,0,0.687722177
0.748285322,ASPM,0.687795527,0.689226142,0.256771828,-0.585488974,0,-0.539303524,-0.071067153,0,0.687795527
0.748399634,TNS4,0.687923323,NA,0.441455969,-0.686149337,0,NA,NA,NA,0.687923323
0.748513946,CENPL,0.688051118,NA,0.464443204,-0.692095302,0,NA,NA,NA,0.688051118
0.748628258,RBIS,0.688178914,0.689636314,-1.424511512,-0.069609997,0,-1.788783254,-0.446962985,0,0.688178914
0.74874257,RBFA,0.688306709,0.689909762,-0.082324921,-0.166916768,0,0.177345159,-0.295903958,0,0.688306709
0.748856882,FCSK,0.688434505,0.690046486,0.150768718,0.056555179,0,0.201315785,-0.084487259,0,0.688434505
0.748971193,CLYBL,0.6885623,0.69018321,0.016527843,0.118031812,0,0.254686214,-0.162625379,0,0.6885623
0.749085505,UNC5B,NA,0.688815969,NA,NA,NA,-0.275199652,-0.030520171,0,0.688815969
0.749199817,TTC5,0.688945687,0.690456658,-0.088819801,-0.151356612,0,-0.355600683,-0.084692132,0,0.688945687
0.749314129,MIER1,0.689073482,0.690730107,0.20151188,-0.107568326,0,0.241150401,-0.21596193,0,0.689073482
0.749428441,SLC34A3,0.689201278,NA,-0.563125595,-1.280717826,0,NA,NA,NA,0.689201278
0.749542753,ORMDL3,0.689329073,NA,-0.567805399,-0.152105553,0,NA,NA,NA,0.689329073
0.749657064,WDR17,NA,0.689362866,NA,NA,NA,-0.091792142,-0.23126072,0,0.689362866
0.749771376,ADSS1,0.689456869,NA,-0.08728619,-0.195679934,0,NA,NA,NA,0.689456869
0.749885688,CCAR2,0.689584665,0.691140279,0.15346755,-0.11727352,0,0.128112484,-0.09319815,0,0.689584665
0.75,NDUFAF2,0.68971246,0.691277003,0.08429302,-0.006641139,0,0.424278886,-0.032640708,0,0.68971246
0.750114312,FAM185A,NA,0.689773038,NA,NA,NA,0.109172171,-0.071437135,0,0.689773038
0.750228624,VPS52,0.689840256,0.691413727,0.040548836,-0.089207349,0,0.022176157,-0.102823661,0,0.689840256
0.750342936,NUP93,0.689968051,0.691550451,0.056243286,-0.097194037,0,0.133854746,-0.066081411,0,0.689968051
0.750457247,ZNF687,0.690095847,0.691687175,0.167144897,-0.129949763,0,0.187823423,-0.065733473,0,0.690095847
0.750571559,REXO1,0.690223642,0.691823899,0.28280686,-0.229388751,0,-0.230118011,-0.02321524,0,0.690223642
0.750685871,ZNF444,NA,0.690319934,NA,NA,NA,-0.122761822,-0.061304273,0,0.690319934
0.750800183,CMTR1,0.690351438,0.691960623,0.101544654,-0.221296225,0,0.058018236,-0.066836905,0,0.690351438
0.750914495,LRRC47,0.690479233,0.692097348,0.191581907,0.053839524,0,0.05143413,-0.084281763,0,0.690479233
0.751028807,DOCK4,0.690607029,NA,0.252754254,-0.157933206,0,NA,NA,NA,0.690607029
0.751143118,CA13,0.690734824,0.692234072,0.46171097,0.0504576,0,0.182286028,-0.08307098,0,0.690734824
0.75125743,ARHGEF28,0.69086262,NA,0.25776987,-0.046787016,0,NA,NA,NA,0.69086262
0.751371742,CYP4X1,NA,0.690866831,NA,NA,NA,0.025091324,-0.41649303,0,0.690866831
0.751486054,INTS1,0.690990415,0.69250752,-0.024012233,-0.201995271,0,-0.153028714,-0.124098561,0,0.690990415
0.751600366,PYROXD2,0.691118211,NA,-0.145652022,-0.15035042,0,NA,NA,NA,0.691118211
0.751714678,UBE2J2,0.691246006,0.69319114,-0.272466805,-0.274642476,0,0.063619899,0.001351932,0,0.691246006
0.751828989,CLASRP,0.691373802,0.693327864,0.04772273,-0.059125868,0,0.304656168,-0.301370148,0,0.691373802
0.751943301,SLC66A2,0.691501597,NA,-0.196683491,-0.067839149,0,NA,NA,NA,0.691501597
0.752057613,RUSC2,0.691629393,NA,0.056328437,-0.149397832,0,NA,NA,NA,0.691629393
0.752171925,SVBP,0.691757188,NA,-0.050835778,-0.450941419,0,NA,NA,NA,0.691757188
0.752286237,GPD1L,0.691884984,0.693874761,0.287828262,-0.046463786,0,0.023075476,-0.065333991,0,0.691884984
0.752400549,MIER2,0.69201278,NA,-0.599639113,-0.39762192,0,NA,NA,NA,0.69201278
0.752514861,KDM8,0.692140575,NA,0.117650057,-0.099667061,0,NA,NA,NA,0.692140575
0.752629172,ARHGAP18,0.692268371,0.694011485,0.203989701,-0.085606986,0,-0.046176999,-0.111129151,0,0.692268371
0.752743484,PARP8,0.692396166,NA,-0.664162827,-0.114267075,0,NA,NA,NA,0.692396166
0.752857796,ASCC3,0.692523962,0.694148209,-0.268067378,-0.029225048,0,-0.069452924,-0.061874514,0,0.692523962
0.752972108,ANKRD35,NA,0.692644244,NA,NA,NA,0.193805637,0.019843442,0,0.692644244
0.75308642,CLIP4,0.692651757,0.694284933,0.35343203,0.185536689,0,0.110794702,0.018331878,0,0.692651757
0.753200732,EHBP1L1,0.692779553,NA,-0.164856968,-0.109725041,0,NA,NA,NA,0.692779553
0.753315043,PLCD3,0.692907348,0.694421657,-0.05375959,-0.060587444,0,-0.035945994,-0.077708657,0,0.692907348
0.753429355,BBS5,0.693035144,NA,0.050570747,-0.06336646,0,NA,NA,NA,0.693035144
0.753543667,VPS8,0.693162939,0.694558381,0.087985146,-0.050322434,0,0.071922889,-0.101907851,0,0.693162939
0.753657979,TCAIM,0.693290735,NA,-0.413198113,-0.121633037,0,NA,NA,NA,0.693290735
0.753772291,STAG2,0.69341853,0.694695105,0.141465283,-0.258552391,0,0.00742055,-0.149190065,0,0.69341853
0.753886603,NLGN1,NA,0.693464588,NA,NA,NA,-0.1765137,-0.553564393,0,0.693464588
0.754000914,SYNPO,0.693546326,NA,0.469629731,-0.213454567,0,NA,NA,NA,0.693546326
0.754115226,TMEM256,NA,0.693601313,NA,NA,NA,0.212723448,-0.472623616,0,0.693601313
0.754229538,FNBP4,0.693674121,0.694831829,0.309773214,-0.017349209,0,0.196128529,-0.09034479,0,0.693674121
0.75434385,PIAS4,NA,0.693738037,NA,NA,NA,-0.357449207,-0.136604055,0,0.693738037
0.754458162,LCORL,0.693801917,NA,0.104327843,-0.232309619,0,NA,NA,NA,0.693801917
0.754572474,FBXW8,0.693929712,NA,-0.781808363,-0.189705538,0,NA,NA,NA,0.693929712
0.754686786,PHETA1,0.694313099,NA,-0.006844564,-0.592441941,0,NA,NA,NA,0.694313099
0.754801097,NIN,0.694440895,0.695378726,-0.386843739,-0.6275001,0,-0.391977359,-0.203551968,0,0.694440895
0.754915409,MINK1,0.69456869,0.69551545,-0.353158876,-0.242207968,0,-0.551046494,-0.103835549,0,0.69456869
0.755029721,CARNMT1,0.694696486,0.695788898,0.155734433,-0.381454577,0,-0.156768703,-0.067523664,0,0.694696486
0.755144033,ZADH2,0.694952077,0.696062346,0.047262262,-0.182332923,0,0.355664602,-0.303104771,0,0.694952077
0.755258345,CHCHD4,0.695079872,0.69619907,0.030925486,-0.285819062,0,0.188778056,-0.232526532,0,0.695079872
0.755372657,CCDC82,0.695207668,NA,0.286179093,-0.074049437,0,NA,NA,NA,0.695207668
0.755486968,ARHGEF39,0.695335463,NA,-0.168437945,-0.876710669,0,NA,NA,NA,0.695335463
0.75560128,CBR4,0.695463259,NA,0.195195377,-0.07216885,0,NA,NA,NA,0.695463259
0.755715592,TCP11L2,0.695591054,0.696335794,2.426980438,-0.12655724,0,0.724392577,-0.788141342,0,0.695591054
0.755829904,AFAP1L2,0.69571885,NA,0.094348064,-0.5025995,0,NA,NA,NA,0.69571885
0.755944216,RAB42,0.695846645,NA,0.059276121,-0.041399914,0,NA,NA,NA,0.695846645
0.756058528,HDDC3,NA,0.695925622,NA,NA,NA,0.303151407,-0.247288209,0,0.695925622
0.75617284,FBXL6,0.695974441,NA,-0.643955532,-0.144569109,0,NA,NA,NA,0.695974441
0.756287151,OGFOD1,0.696102236,0.696609243,-0.246428019,-0.07988183,0,-0.194222325,-0.010907267,0,0.696102236
0.756401463,ZCCHC9,0.696357827,0.696745967,0.027777212,-0.357179305,0,-0.703092565,-0.344729642,0,0.696357827
0.756515775,TTC39C,0.696613419,NA,0.188950766,-0.307321006,0,NA,NA,NA,0.696613419
0.756630087,SRBD1,0.69686901,0.697019415,-0.151161793,-0.148983581,0,0.025624839,-0.057063598,0,0.69686901
0.756744399,DTWD1,0.696996805,NA,-1.92E-05,-0.29297733,0,NA,NA,NA,0.696996805
0.756858711,TAB3,0.697124601,NA,0.001581442,-0.169304034,0,NA,NA,NA,0.697124601
0.756973022,WDTC1,0.697252396,0.697156139,-0.29909585,-0.455860545,0,-0.309242044,-0.074053409,0,0.697156139
0.757087334,NKAP,0.697380192,0.697292863,-0.303241651,-0.279695282,0,-0.090309204,-0.026610824,0,0.697292863
0.757201646,SMIM20,0.697507987,0.697429587,-0.356905309,-0.035554525,0,-0.139735875,-0.074694956,0,0.697429587
0.757315958,MACO1,0.697635783,0.697566311,-0.162553434,-0.187522409,0,-0.24657275,-0.030857504,0,0.697566311
0.75743027,C12orf45,0.698019169,0.697703035,-0.855048367,-0.14495087,0,1.830881089,-0.41139968,0,0.697703035
0.757544582,FAM89B,0.697763578,NA,-0.077683725,-0.540367489,0,NA,NA,NA,0.697763578
0.757658893,RPP25L,0.698146965,0.697839759,-0.393329956,-0.001647461,0,-0.09781386,-0.181962654,0,0.697839759
0.757773205,ARRDC1,0.697891374,NA,-0.253783902,-0.051653553,0,NA,NA,NA,0.697891374
0.757887517,TTC9C,0.69827476,0.698113208,0.193273384,0.006039593,0,0.118457389,-0.076982261,0,0.698113208
0.758001829,RNF10,NA,0.698386656,NA,NA,NA,-0.027559641,-0.383747897,0,0.698386656
0.758116141,NGEF,0.698530351,0.69852338,-0.46889679,-0.082726761,0,0.000208651,-0.040277827,0,0.69852338
0.758230453,COMMD1,0.698658147,0.699207,0.175605836,-0.035191463,0,0.201935922,0.05564203,0,0.698658147
0.758344765,EIF4E3,NA,0.698660104,NA,NA,NA,0.307505211,-0.193812753,0,0.698660104
0.758459076,ZBTB2,0.698785942,NA,0.24008484,-0.303568271,0,NA,NA,NA,0.698785942
0.758573388,MSL3,NA,0.698796828,NA,NA,NA,0.003471578,-0.536902565,0,0.698796828
0.7586877,CPSF7,0.698913738,0.699343724,0.119772313,-0.096960005,0,0.147623892,-0.096564164,0,0.698913738
0.758802012,ARFGAP2,0.699041534,0.699480448,0.04944135,-0.202392197,0,0.297109924,0.037779339,0,0.699041534
0.758916324,C1orf52,0.699169329,0.699753897,0.380938218,-0.213777326,0,0.06096901,0.12155354,0,0.699169329
0.759030636,EEF1AKNMT,0.699297125,0.700164069,0.075209445,0.01814989,0,-0.006780067,-0.008066583,0,0.699297125
0.759144947,SIRT6,0.699552716,0.700437517,-0.06837991,-0.228193316,0,0.166240922,-0.109808058,0,0.699552716
0.759259259,ZNF655,0.699680511,0.700574241,0.367951408,-0.180315023,0,0.277207797,-0.119600834,0,0.699680511
0.759373571,NATD1,NA,0.699890621,NA,NA,NA,-0.172462025,-0.277961283,0,0.699890621
0.759487883,PAF1,0.699936102,0.701121138,-0.184188878,-0.155730361,0,0.101905232,-0.133817916,0,0.699936102
0.759602195,ACBD7,NA,0.700027345,NA,NA,NA,0.078601579,0.109128896,0,0.700027345
0.759716507,CCNYL1,0.700063898,NA,0.041724762,-0.095588575,0,NA,NA,NA,0.700063898
0.759830818,UBR7,0.700191693,0.701257862,0.3975711,-0.412518367,0,1.173993343,-0.215531018,0,0.700191693
0.75994513,CGAS,0.700319489,NA,-0.270157202,-0.006996013,0,NA,NA,NA,0.700319489
0.760059442,PDCD7,0.70057508,NA,0.233794878,-0.119875368,0,NA,NA,NA,0.70057508
0.760173754,KIAA1958,0.700702875,NA,0.196225174,-0.682549583,0,NA,NA,NA,0.700702875
0.760288066,ARL10,0.700830671,0.701668034,-0.100684393,-0.160952346,0,0.204205501,-0.003728185,0,0.700830671
0.760402378,PTGR2,0.700958466,0.701804758,0.30831323,-0.054069356,0,0.096600642,-0.00058498,0,0.700958466
0.76051669,PACRGL,NA,0.700984413,NA,NA,NA,-0.244968604,-0.224286882,0,0.700984413
0.760631001,SLC25A29,0.701086262,NA,-0.195193009,-0.253233374,0,NA,NA,NA,0.701086262
0.760745313,DCBLD1,0.701341853,NA,-0.563334793,-0.028965863,0,NA,NA,NA,0.701341853
0.760859625,GPATCH11,0.701469649,0.702078206,0.087688758,-0.193772992,0,-0.044882518,-0.068057614,0,0.701469649
0.760973937,FAM241A,NA,0.70153131,NA,NA,NA,0.135145351,0.063136787,0,0.70153131
0.761088249,TMEM102,0.701980831,0.702625103,0.225999526,-0.323369181,0,0.013463046,0.027226308,0,0.701980831
0.761202561,ASCC1,0.702108626,0.702761827,-0.125171848,-0.085761127,0,-0.451471282,-0.107254571,0,0.702108626
0.761316872,CEP120,NA,0.70221493,NA,NA,NA,0.029511697,-0.220157215,0,0.70221493
0.761431184,LRRC57,0.702236422,0.703035275,0.265648278,-0.007190182,0,0.014501614,0.009333229,0,0.702236422
0.761545496,EIF1AD,0.702364217,0.703171999,-0.014495893,-0.114093365,0,0.070841179,-0.113912396,0,0.702364217
0.761659808,SCAI,0.702492013,0.703445447,0.010456493,-0.152294223,0,0.078658943,-0.08017782,0,0.702492013
0.76177412,KRI1,0.702619808,0.703582171,0.168340427,-0.150414223,0,0.10982271,-0.08126514,0,0.702619808
0.761888432,ZNF579,0.702875399,0.703855619,-0.050265283,-0.273025948,0,-0.21297359,-0.086725,0,0.702875399
0.762002743,MIGA1,0.703003195,0.703992343,-0.518870501,-0.123967611,0,-0.670548441,-0.121265859,0,0.703003195
0.762117055,ZBTB38,0.70313099,NA,0.797729122,-0.388025866,0,NA,NA,NA,0.70313099
0.762231367,PRPF38A,0.703258786,0.704129068,-0.27948758,-0.148525371,0,-0.058672928,-0.182783123,0,0.703258786
0.762345679,MLKL,0.703386581,NA,0.224602407,-0.137780153,0,NA,NA,NA,0.703386581
0.762459991,WDSUB1,NA,0.703718895,NA,NA,NA,0.104593915,-0.139124983,0,0.703718895
0.762574303,KDM1B,0.703769968,0.704675964,0.027020604,-0.35082492,0,-0.231650506,-0.191981315,0,0.703769968
0.762688615,SPATA5,0.703897764,0.704812688,0.091263827,-0.016655187,0,0.036654171,0.021332645,0,0.703897764
0.762802926,NHLRC2,0.704153355,0.704949412,0.197059165,-0.006940094,0,0.180908339,-0.112478687,0,0.704153355
0.762917238,USP38,NA,0.704265792,NA,NA,NA,-0.004129626,-0.179763993,0,0.704265792
0.76303155,AVL9,0.70428115,0.705086136,0.148424107,0.181649848,0,0.133624442,-0.041270098,0,0.70428115
0.763145862,ZNF511,NA,0.704402516,NA,NA,NA,-0.119866514,-0.097081857,0,0.704402516
0.763260174,CYB561A3,0.704408946,NA,-0.262640546,-0.055379023,0,NA,NA,NA,0.704408946
0.763374486,ZFP62,NA,0.70453924,NA,NA,NA,0.298201939,-0.446573097,0,0.70453924
0.763488797,COLGALT1,0.704792332,0.70522286,0.063644196,-0.109266019,0,0.01643377,0.010359778,0,0.704792332
0.763603109,UBAC2,0.705047923,0.705633033,-0.446547588,-0.024994131,0,-0.20022038,-0.003988309,0,0.705047923
0.763717421,RDH13,0.705175719,0.705906481,0.169867214,-0.034246305,0,0.239339581,-0.103906678,0,0.705175719
0.763831733,SIDT2,NA,0.705359584,NA,NA,NA,-0.215395979,-0.044401568,0,0.705359584
0.763946045,PCSK9,0.70543131,NA,-1.729360259,-0.709132804,0,NA,NA,NA,0.70543131
0.764060357,SUMF1,NA,0.705496308,NA,NA,NA,-0.062978392,-0.016365644,0,0.705496308
0.764174668,POC1A,0.705559105,0.706316653,-0.373188752,-0.337019126,0,-0.345196364,-0.250344172,0,0.705559105
0.76428898,ATAD1,0.705686901,0.706453377,0.066781658,0.02432526,0,-0.043682516,-0.075127711,0,0.705686901
0.764403292,SLC38A9,0.705814696,NA,-0.068725441,-0.005870712,0,NA,NA,NA,0.705814696
0.764517604,INO80E,0.705942492,0.706590101,-0.023398798,-0.205404392,0,0.058482238,-0.375846901,0,0.705942492
0.764631916,NOA1,0.706453674,0.706863549,-0.431880195,-0.064770387,0,-0.418901149,-0.185588078,0,0.706453674
0.764746228,FAM98A,0.706709265,0.707136998,-0.100880402,-0.080867769,0,-0.02243882,-0.024966647,0,0.706709265
0.76486054,TSEN2,0.706964856,0.707410446,0.022230388,-0.285263999,0,-0.124032328,-0.201478441,0,0.706964856
0.764974851,KCTD6,NA,0.707000273,NA,NA,NA,0.077550029,-0.180995411,0,0.707000273
0.765089163,MTMR14,0.707092652,0.70754717,0.031449815,-0.061247706,0,-0.137936501,-0.008513366,0,0.707092652
0.765203475,PLA2G15,NA,0.707273722,NA,NA,NA,-0.069304427,-0.261871913,0,0.707273722
0.765317787,SPRYD3,0.707476038,0.707820618,-0.735588365,-0.39868781,0,0.085094172,-0.234085413,0,0.707476038
0.765432099,RNF169,0.707731629,0.707957342,0.161537594,-0.289218181,0,0.011378004,0.095463371,0,0.707731629
0.765546411,PDPR,0.707859425,0.708094066,0.098974822,0.029252525,0,0.20029713,-0.109761655,0,0.707859425
0.765660722,B3GALNT2,0.70798722,NA,-0.002045383,-0.024951228,0,NA,NA,NA,0.70798722
0.765775034,NAXE,0.708115016,0.70823079,0.176092552,0.010423095,0,0.197819242,-0.148344269,0,0.708115016
0.765889346,RNF214,0.708242812,0.708640963,0.104933979,-0.143810364,0,0.095447093,-0.18126239,0,0.708242812
0.766003658,CCDC150,NA,0.708367514,NA,NA,NA,0.165388978,-0.17451248,0,0.708367514
0.76611797,ZNRF1,0.708370607,NA,-1.253282592,-0.840380284,0,NA,NA,NA,0.708370607
0.766232282,PPFIBP2,0.708498403,0.708777687,-0.370056305,-0.072973449,0,0.290992819,-0.202509744,0,0.708498403
0.766346594,LSM14A,0.708626198,0.708914411,-0.144828585,-0.008606583,0,-0.183657138,-0.012764464,0,0.708626198
0.766460905,CCNY,0.708753994,0.709051135,-0.019311889,-0.204677119,0,0.013271003,-0.0118635,0,0.708753994
0.766575217,PNMA1,0.708881789,0.709324583,-0.644533044,-0.743670922,0,-1.700386864,-0.375589474,0,0.708881789
0.766689529,MROH1,0.709009585,NA,0.021669224,-0.203930029,0,NA,NA,NA,0.709009585
0.766803841,BANK1,0.70913738,NA,-0.49418754,-0.181203738,0,NA,NA,NA,0.70913738
0.766918153,TENT4B,0.709265176,0.709461307,-0.22079851,-0.040834426,0,-0.23646517,-0.134166975,0,0.709265176
0.767032465,RBM15B,0.709520767,0.709598031,-0.063093654,-0.128618441,0,0.230411119,-0.178770256,0,0.709520767
0.767146776,ST6GALNAC3,NA,0.709734755,NA,NA,NA,-0.000327906,-0.004863422,0,0.709734755
0.767261088,PHC3,0.709776358,0.710008203,0.158873476,-0.163450483,0,0.14839449,0.085317208,0,0.709776358
0.7673754,TTC21A,NA,0.709871479,NA,NA,NA,-1.129820599,-0.200728782,0,0.709871479
0.767489712,ZNF740,0.709904153,0.710144928,0.415253467,-0.165668358,0,-0.019390581,-0.098256839,0,0.709904153
0.767604024,MCU,0.710415335,0.7105551,0.018717073,0.108084434,0,0.044724839,-0.009977878,0,0.710415335
0.767718336,GMCL2,0.710543131,NA,0.231852829,-0.405612283,0,NA,NA,NA,0.710543131
