Golgi AA,Golgi atg7KO AA,ER AA,ER atg7KO AA,Total AA,Total atg7KO AA,Golgi torin,Golgi torin atg7ko,ER torin,ER torin atg7 ko,Total torin,Total torin atg7ko
,,,,-0.0423888,0.158493,,,,,0.0433314,0.0267558
,,,,0.134564,0.0568232,,,,,0.0575738,0.0306974
,,,,-0.310254,-0.15763,,,,,-0.334231,0.05086
,,,,0.315654,-0.404625,,,,,0.334115,-0.484457
,,,,0.118138,-0.314455,,,,,0.0347721,-0.070576
,,,,0.0531327,0.00454441,,,,,-0.0181816,-0.128952
,,,,-0.203743,-0.0299799,,,,,0.3921,-0.0363131
,,,,-0.21952,-0.193564,,,,,-0.115728,0.0808492
,,,,0.00224608,-0.419555,,,,,0.132067,-0.367234
,,,,0.0104732,-0.269155,,,,,0.448319,-0.307465
,,,,-0.267485,-0.370738,,,,,-0.222104,-0.185122
,,,,-0.0589665,-0.103538,,,,,-0.0251162,-0.0976618
,,,,-0.0732999,-0.280005,,,,,-0.0290459,-0.281294
,,,,-0.612676,0.159931,,,,,-0.34632,0.100926
,,,,-0.0917743,-0.383839,,,,,-0.167634,-0.282357
,,,,0.0252471,-0.0822519,,,,,-0.128836,0.0492442
,,,,0.180312,-0.219785,,,,,0.0104621,-0.136774
,,,,-0.160621,-0.0398295,,,,,-0.0783389,-0.0360416
,,,,-0.0345075,0.182287,,,,,0.145754,0.0840622
,,,,-0.00564964,-0.0370205,,,,,0.09219,-0.193208
,,,,0.176549,-0.0768462,,,,,-0.0470049,0.0723256
,,,,0.11975,0.157132,,,,,0.420177,0.371862
,,,,-0.0950589,-0.0698737,,,,,-0.158992,0.189524
,,,,-0.0632883,-0.158507,,,,,-0.0744582,-0.281415
,,,,0.132994,0.249976,,,,,-0.00674923,-0.335696
,,,,-0.0654152,0.0281954,,,,,-0.078392,0.00216443
,,,,-0.000693713,-0.246749,,,,,0.0726185,-0.235281
,,,,0.118453,-0.183062,,,,,0.123187,-0.206689
,,,,-0.0791575,-0.0374578,,,,,0.00617966,-0.144875
,,,,0.234526,-1.21231,,,,,0.147036,-0.43661
,,,,-1.36237,-2.08896,,,,,-0.994209,-1.02299
,,,,-0.216502,-0.392328,,,,,0.344354,-0.494827
,,,,0.117933,0.0835165,,,,,0.154622,0.0987779
,,,,-0.00712078,-0.0503208,,,,,0.343783,-0.161097
,,,,-0.00305026,0.0173161,,,,,-0.0833736,-0.0197928
,,,,0.00632614,-0.374711,,,,,0.150453,-0.129309
,,,,-0.104689,-0.636353,,,,,-0.0915984,-0.599436
,,,,0.0100519,-0.192247,,,,,0.00704138,-0.223995
,,,,0.0284321,0.206008,,,,,-0.0161064,0.123255
,,,,-0.22309,0.231429,,,,,-0.163845,0.12251
,,,,-0.0780487,-0.396139,,,,,-0.198131,-0.283062
,,,,0.0411162,0.0274012,,,,,0.00666931,0.0278378
,,,,-0.123497,-0.0579138,,,,,-0.276525,0.107295
,,,,0.260125,0.0714674,,,,,0.0525242,0.100778
,,,,-0.696821,0.165782,,,,,-0.354728,0.252047
,,,,0.179654,0.0157709,,,,,0.0951158,0.056987
,,,,-0.0162231,0.222934,,,,,-0.0533826,0.0985571
,,,,0.0241381,0.0587401,,,,,-0.0184898,0.267902
,,,,0.02025,-0.337814,,,,,0.0507002,-0.161612
,,,,0.0447889,0.248341,,,,,-0.022861,0.126041
,,,,0.0862976,0.110018,,,,,-0.102147,0.149503
,,,,-0.692048,0.201274,,,,,-0.387317,0.175324
,,,,0.189755,0.173187,,,,,0.13072,-0.235487
,,,,-0.0716695,0.278937,,,,,0.0983155,0.279034
,,,,0.0988937,0.018569,,,,,0.0719052,0.083068
,,,,0.182722,0.0388755,,,,,0.0962358,0.368769
,,,,0.176882,0.165533,,,,,0.0411945,0.166678
,,,,0.00584337,0.107305,,,,,0.377191,0.167481
,,,,0.0717152,0.0350087,,,,,0.0000656,0.128001
,,,,0.193941,0.0869802,,,,,0.134604,0.164523
,,,,0.101658,0.0608013,,,,,0.0252055,0.356633
,,,,0.0952464,-0.117573,,,,,-0.00402795,0.0143321
,,,,-0.0264223,-0.1419,,,,,-0.0971716,-0.157
,,,,-0.229858,0.268811,,,,,-0.099246,0.0603875
,,,,-0.0436565,0.125724,,,,,-0.111234,0.127996
,,,,0.0663269,0.216855,,,,,0.106797,0.231539
,,,,-0.015322,0.0396096,,,,,-0.0294708,0.103735
,,,,-0.096463,0.0173624,,,,,0.00815179,0.068309
,,,,0.18619,0.209655,,,,,0.133567,0.236483
,,,,-0.0965786,0.203513,,,,,0.0191259,0.0493192
,,,,0.134395,-0.0207614,,,,,0.0560046,-0.0206476
,,,,-0.163197,0.0455451,,,,,-0.299066,0.11398
,,,,-0.737987,-0.265232,,,,,-0.167952,-0.0193776
,,,,-0.299476,0.197317,,,,,-0.185418,0.574829
,,,,0.105483,0.117428,,,,,0.234549,0.29764
,,,,0.140611,0.184631,,,,,0.122581,0.099121
,,,,0.24754,-0.170495,,,,,0.175054,0.168153
,,,,0.0627112,1.23092,,,,,-0.0270841,-0.0176582
,,,,0.0271371,-1.28875,,,,,0.132933,-0.795073
,,,,0.132646,-0.109399,,,,,0.253586,-0.123794
,,,,-0.0578421,-0.0208916,,,,,-0.0895191,0.280566
,,,,0.0223492,0.164302,,,,,-0.0953627,0.183669
,,,,0.0226275,-0.0669463,,,,,0.0562447,-0.064252
,,,,0.120003,-0.0643184,,,,,0.095455,-0.150059
,,,,-0.256828,0.0591665,,,,,-0.222013,-0.0241626
,,,,0.0676547,-0.0183045,,,,,0.0228399,-0.40236
,,,,-0.00240808,0.307474,,,,,0.21829,0.30971
,,,,-0.289215,0.587737,,,,,-0.0811553,-0.0701326
,,,,-0.199367,0.106374,,,,,-0.386791,-0.028218
,,,,0.137893,0.0580125,,,,,0.161042,-0.34137
,,,,-0.147551,0.0961652,,,,,-0.0857093,-0.149961
,,,,-0.058669,0.0989888,,,,,-0.0586745,0.0443805
,,,,-0.242597,-0.119374,,,,,-0.103615,-0.0796314
,,,,-0.252024,0.0436933,,,,,-0.337436,-0.0131577
,,,,-0.0472726,-0.00982134,,,,,-0.0237395,0.0822924
,,,,-0.206914,-0.2013,,,,,-0.219467,0.287527
,,,,0.0355256,-0.0452414,,,,,0.254453,-0.0781294
,,,,-0.0569693,-0.0542529,,,,,0.0109267,-0.0591268
,,,,0.0389406,0.123479,,,,,0.175529,0.0975816
,,,,-0.254617,-2.07473,,,,,-0.24149,-2.0845
,,,,-0.414394,0.117269,,,,,-0.352677,0.0956079
,,,,0.0620502,0.104644,,,,,0.201609,-0.115378
,,,,-0.436757,-0.0807339,,,,,-0.409913,-0.127465
,,,,0.0218686,-0.0377908,,,,,0.00806546,0.0734629
,,,,-0.162518,0.135681,,,,,-0.123865,-0.146313
,,,,-0.0232461,-0.0732444,,,,,0.0310562,-0.162736
,,,,0.0553657,-0.175244,,,,,0.0443152,0.382227
,,,,0.112316,0.17118,,,,,0.0864984,0.0947142
,,,,0.0505206,-0.249571,,,,,0.161061,-0.294162
,,,,-0.0447631,-0.38307,,,,,-0.0447724,-0.482305
,,,,-0.254269,0.0433291,,,,,-0.171371,0.0666553
,,,,-0.129012,0.113436,,,,,-0.252992,0.0190306
,,,,0.0235167,-0.0505077,,,,,0.0948424,-0.0912078
,,,,0.123171,-0.00467406,,,,,0.0618207,0.0602975
,,,,0.217955,-0.0193846,,,,,0.0699103,-0.0728744
,,,,0.175496,0.0987086,,,,,0.0953237,0.022953
,,,,0.202383,0.155872,,,,,0.128286,0.0658576
,,,,-0.0253323,0.135995,,,,,-0.161488,0.0892673
,,,,-0.219061,0.166493,,,,,-0.234171,0.0931447
,,,,0.257083,0.176433,,,,,0.441125,0.110076
,,,,-0.122594,0.134907,,,,,-0.0923208,0.0760294
,,,,0.425331,0.133509,,,,,0.270094,0.127513
,,,,0.0509629,0.185307,,,,,-0.0767012,0.189301
,,,,-0.0327261,0.118317,,,,,-0.103376,0.0927044
,,,,0.0522668,0.028102,,,,,0.00971334,-0.00710077
,,,,0.137071,0.0223616,,,,,0.15142,0.00152709
,,,,0.0735828,-0.132023,,,,,0.147848,-0.140175
,,,,-0.0749045,-0.210753,,,,,-0.118585,-0.203567
,,,,-0.0214945,-0.212093,,,,,0.0832376,-0.194335
,,,,0.0985262,-0.0747764,,,,,0.0075771,-0.179875
,,,,0.197521,-0.0659031,,,,,-0.0682344,0.0261547
,,,,-0.224465,-0.374997,,,,,-0.164494,-0.373136
,,,,0.13544,0.180419,,,,,0.0662278,-0.0228994
,,,,0.100247,-0.0779318,,,,,0.108334,0.4228
,,,,0.166431,-0.106483,,,,,0.312667,-0.0509178
,,,,-0.0996676,-0.557642,,,,,0.0510212,-0.87221
,,,,0.12766,-0.0617999,,,,,0.113069,0.0564071
,,,,-0.0651991,-0.100095,,,,,0.0541994,-0.200366
,,,,-0.118239,0.123535,,,,,-0.0829956,-0.00535992
,,,,-0.175157,-0.0640906,,,,,0.00688388,0.048259
,,,,0.126492,0.103865,,,,,-0.0560627,0.0289119
,,,,-0.0141672,0.110155,,,,,-0.0253167,0.375777
,,,,-0.0529623,0.0603884,,,,,0.0346221,0.16711
,,,,0.141308,0.138581,,,,,0.21796,0.0821712
,,,,-0.223658,-0.208349,,,,,0.0654397,-0.122587
,,,,0.231527,0.052601,,,,,0.0589271,-0.0165484
,,,,0.0961073,0.0157265,,,,,-0.0109189,0.287513
,,,,-0.360664,-0.563178,,,,,-0.342941,-0.436233
,,,,-0.151286,-0.140555,,,,,-0.167722,-0.00557414
,,,,-0.823842,-0.475038,,,,,-0.516717,-0.238065
,,,,0.0931182,0.012303,,,,,0.125659,0.0761615
,,,,-0.55782,0.0152182,,,,,-0.407457,0.189742
,,,,-0.0974284,0.069818,,,,,0.0390687,0.0349403
,,,,-0.0185394,-0.207824,,,,,0.0845692,-0.245692
,,,,-0.106167,0.105516,,,,,-0.0839166,-0.106095
,,,,0.0587692,-0.213273,,,,,0.062313,-0.170042
,,,,0.0930014,-0.0204109,,,,,0.0390511,0.0673368
,,,,-0.115136,-0.409493,,,,,0.0454599,-0.414939
,,,,0.0442974,-0.152297,,,,,0.0787346,-0.217404
,,,,0.0933519,0.0900916,,,,,-0.0187136,0.121783
,,,,0.132486,0.00539092,,,,,0.166015,0.115739
,,,,-0.0772589,0.115828,,,,,0.168705,0.136168
,,,,-0.120837,-0.422247,,,,,-0.0642996,-0.235978
,,,,-0.474714,0.121432,,,,,-0.403259,0.0359539
,,,,0.110407,-0.0904605,,,,,0.0823251,-0.239912
,,,,0.208434,-0.0106892,,,,,0.0994692,-0.0667697
,,,,0.0463621,0.00549981,,,,,0.0282165,-0.073606
,,,,0.100059,0.0747238,,,,,0.224962,-0.0562067
,,,,0.0408475,0.0271973,,,,,0.131993,-0.114782
,,,,-0.0215705,0.0915573,,,,,-0.0453313,0.0445171
,,,,-0.221112,0.232878,,,,,0.0224788,0.145853
,,,,0.0941994,0.0913719,,,,,0.154626,0.0339287
,,,,-0.162862,0.101468,,,,,0.235138,0.0485365
,,,,-0.0832205,0.136008,,,,,0.062346,0.0216824
,,,,-0.465314,-0.0865956,,,,,0.062493,-0.156536
,,,,-0.440889,0.081779,,,,,0.0777391,0.006537
,,,,-0.125661,0.102899,,,,,-0.133731,-0.0242168
,,,,0.000676455,0.0471919,,,,,-0.0998666,0.0195361
,,,,0.034642,0.0872283,,,,,0.0652481,0.068822
,,,,0.286602,0.126907,,,,,0.0878552,0.144288
,,,,-0.318409,0.119044,,,,,-0.184567,-0.0696727
,,,,0.100647,-0.00682173,,,,,0.202884,0.0246679
,,,,-0.325829,-0.370374,,,,,-0.324476,-0.160266
,,,,-0.839734,0.0614438,,,,,-0.456482,-0.0637217
,,,,-0.894098,0.0108591,,,,,-0.423951,-0.157802
,,,,0.0731787,0.00307104,,,,,-0.0882307,0.13938
,,,,-0.0319487,-0.288799,,,,,0.0652041,0.0469638
,,,,0.507793,-0.0300132,,,,,1.25907,-0.0177138
,,,,-0.0481854,0.41975,,,,,0.226686,0.32524
,,,,-0.122622,-1.13538,,,,,0.25472,-0.807607
,,,,-0.658997,0.0368205,,,,,-0.326023,-0.0344318
,,,,-0.399661,-0.173501,,,,,-0.646759,0.180145
,,,,0.158995,-0.172856,,,,,0.180086,0.0914285
,,,,0.16609,-0.346158,,,,,0.169311,-0.195086
,,,,0.0219108,-0.15665,,,,,-0.0519256,-0.241974
,,,,-0.0426504,-0.0344051,,,,,0.0532331,-0.0566917
,,,,0.0270523,1.04559,,,,,0.129467,0.0901657
,,,,0.021044,-0.181971,,,,,0.107216,-0.0500158
,,,,0.167807,-0.0437336,,,,,-0.0485212,-0.0377115
,,,,-0.272947,-0.107661,,,,,-0.139497,-0.138322
,,,,-0.517222,-0.228667,,,,,-0.444952,0.224092
,,,,-0.112853,0.0563852,,,,,-0.383736,0.000676104
,,,,-0.159625,-0.155852,,,,,-0.174885,-0.116286
,,,,0.201205,-0.0198124,,,,,0.0442782,0.030047
,,,,0.00725717,0.0333154,,,,,0.0381775,0.0507939
,,,,0.337012,-0.0620981,,,,,0.217958,0.000463847
,,,,-0.459121,-0.0486059,,,,,-0.380078,-0.0534998
,,,,-0.455846,0.0875651,,,,,-0.0636481,0.132592
,,,,0.126756,-0.165476,,,,,0.0682547,-0.103221
,,,,-0.204521,-1.55787,,,,,-0.229878,-0.461493
,,,,-0.327631,-0.457411,,,,,-0.388425,-0.220064
,,,,-0.280917,0.0330088,,,,,-0.0620378,0.0568257
,,,,-0.523774,0.182851,,,,,-0.569469,0.120054
,,,,0.060086,0.0978024,,,,,0.0560929,0.0690447
,,,,-0.0958582,-0.0474813,,,,,-0.132036,-0.0620755
,,,,0.0980622,-0.215953,,,,,0.163077,-0.182758
,,,,0.194991,-0.130893,,,,,0.0648676,0.1866
,,,,-0.0217948,-0.154122,,,,,-0.0370388,-0.0135808
,,,,-0.155343,0.0944531,,,,,-0.134035,-0.00568492
,,,,-0.232017,0.0305279,,,,,-0.135944,-0.209498
,,,,-0.0838319,-0.280418,,,,,-0.103971,-0.46959
,,,,-0.220535,-0.470345,,,,,-0.370891,-0.123833
,,,,-0.159436,-0.206254,,,,,-0.12761,-0.15111
,,,,-0.0981353,-0.173895,,,,,-0.0949292,-0.0499895
,,,,-0.177709,-0.292667,,,,,-0.0364307,-0.226938
,,,,-0.368211,-0.143785,,,,,-0.155063,-0.0976875
,,,,0.358427,-0.103923,,,,,0.261399,-0.0842647
,,,,-0.159012,0.133899,,,,,-0.0419408,0.131062
,,,,0.198401,-0.113908,,,,,-0.17159,0.132509
,,,,0.252426,-0.107816,,,,,0.149592,-0.434637
,,,,0.0188384,-0.184132,,,,,-0.0854657,0.0529913
,,,,0.283477,0.132315,,,,,0.127682,0.143598
,,,,0.172707,-0.205725,,,,,0.0464533,0.0258523
,,,,0.0920506,0.10468,,,,,-0.083015,0.142694
,,,,-0.331949,-0.615968,,,,,-0.0692231,0.011549
,,,,0.167703,-0.24708,,,,,0.091254,-0.127705
,,,,0.17074,0.0991822,,,,,0.129427,0.116517
,,,,0.10409,-0.2408,,,,,0.0172,-0.0841654
,,,,0.0544126,-0.480329,,,,,0.0363949,0.341877
,,,,0.275008,-0.052693,,,,,0.208749,-0.48181
,,,,-0.111357,-0.137665,,,,,0.074694,0.0871806
,,,,0.304728,0.132201,,,,,0.0778793,0.888147
,,,,0.189649,-0.182653,,,,,0.0619184,-0.131696
,,,,-0.0976058,0.141699,,,,,-0.0616899,0.113198
,,,,0.141418,0.221371,,,,,0.239133,0.107354
,,,,0.19721,-0.0929938,,,,,0.000370331,0.0906484
,,,,0.203511,-0.906172,,,,,0.0776146,-0.278749
,,,,-0.450418,0.252193,,,,,-0.0452931,0.09157
,,,,0.0399697,-0.056188,,,,,-0.0108094,-0.369257
,,,,0.047053,-0.213901,,,,,0.063548,-0.00171353
,,,,0.127411,-0.229117,,,,,-0.0146634,-0.343552
,,,,-0.130666,-0.014904,,,,,0.0734035,0.00711841
,,,,0.0792759,0.0625185,,,,,0.10768,0.0595216
,,,,-0.0382022,-0.330266,,,,,-0.193947,0.175033
,,,,-1.21084,-0.029647,,,,,-1.55726,-0.121936
,,,,0.168831,0.138152,,,,,0.118099,0.138568
,,,,-0.119375,0.0100804,,,,,-0.2332,0.00779295
,,,,0.069545,0.0056746,,,,,-0.348523,-0.0533651
,,,,-0.314879,0.17469,,,,,-0.448336,0.043867
,,,,-0.388861,-0.104405,,,,,-0.416223,-0.0525731
,,,,0.00628588,-0.19157,,,,,-0.0196273,-0.307548
,,,,-0.188827,-0.108246,,,,,-0.301426,-0.200782
,,,,-0.614182,0.112426,,,,,-0.439076,0.150502
,,,,0.108759,0.0796802,,,,,-0.0178232,0.0349494
,,,,0.110724,-0.0580864,,,,,-0.013119,-0.0405577
,,,,-0.00969203,0.169074,,,,,0.0169981,0.0185881
,,,,0.0226062,0.103013,,,,,0.104985,0.0197602
,,,,0.127638,0.109217,,,,,0.149079,0.14301
,,,,0.0256004,0.182089,,,,,0.0439387,0.0440073
,,,,-0.0216088,0.0137201,,,,,-0.0121261,0.116467
,,,,0.026182,0.103981,,,,,0.0866515,0.0348618
,,,,0.00956865,0.122682,,,,,0.154199,0.00114868
,,,,-0.0307199,0.105511,,,,,0.101845,0.00597867
,,,,-0.0425853,-0.0219464,,,,,0.050429,0.136756
,,,,-0.294361,0.0533368,,,,,-0.0722535,0.0256132
,,,,-0.0595395,-0.0284181,,,,,-0.0695966,0.0714702
,,,,-0.158984,-0.113184,,,,,-0.221879,0.0434238
,,,,-0.0824124,-0.0755707,,,,,-0.0706006,-0.0357136
,,,,0.206849,-0.466469,,,,,-0.090243,-0.485054
,,,,0.165506,-0.164997,,,,,0.059443,-0.213998
,,,,0.16765,-0.200048,,,,,0.00910945,-0.222011
,,,,-0.146701,0.158333,,,,,-0.177627,0.0534771
,,,,-0.0217844,-0.103217,,,,,0.178389,-0.0925206
,,,,-0.406489,-0.177718,,,,,-0.155379,-0.0643473
,,,,-0.0886998,-0.0885979,,,,,-0.253481,0.145585
,,,,-0.0692463,0.062306,,,,,-0.0141196,0.0776251
,,,,-0.0332399,-0.341256,,,,,-0.141317,-0.191562
,,,,-0.452122,0.0271546,,,,,-0.165495,-0.0329843
,,,,-0.0182578,0.104694,,,,,0.037799,-0.0456025
,,,,-0.24971,-0.154992,,,,,-0.103886,-0.19787
,,,,-0.894378,-0.306677,,,,,-0.715495,-0.196968
,,,,0.134367,0.0364309,,,,,0.290121,-0.0322524
,,,,-0.183125,-0.261265,,,,,-0.312988,-0.182913
,,,,0.0943367,0.132357,,,,,0.202191,0.148271
,,,,0.0345826,0.0909928,,,,,0.253005,0.085193
,,,,0.0200572,0.103585,,,,,-0.0458514,0.0921932
,,,,-0.352765,0.00627423,,,,,-0.274822,0.0982374
,,,,-0.0902666,-0.195538,,,,,-0.0744522,-0.0561168
,,,,0.0716877,-1.33695,,,,,-0.11465,-0.729468
,,,,-0.319984,-0.382418,,,,,-0.311718,-0.279628
,,,,0.0675305,0.0331823,,,,,-0.0598957,0.00818155
,,,,-0.000690628,0.0369887,,,,,0.00414375,0.0528001
,,,,0.316729,-0.106597,,,,,0.410758,0.432214
,,,,-0.715645,-0.234997,,,,,-0.240742,-0.119295
,,,,0.304502,-0.0479565,,,,,0.222715,0.118443
,,,,-0.254954,-0.0928196,,,,,-0.260114,0.293456
,,,,0.184766,-0.286257,,,,,0.114917,-0.290617
,,,,-0.0983339,-0.0353032,,,,,-0.320481,-0.0890286
,,,,-0.0581045,0.0485409,,,,,0.0390838,0.043197
,,,,-0.045016,-0.658014,,,,,-0.0262346,-0.311908
,,,,-0.0922427,-0.262547,,,,,-0.00847183,-0.318838
,,,,-0.874719,0.10423,,,,,-0.748604,0.0130663
,,,,-0.217419,0.17338,,,,,-0.149695,0.0557165
,,,,0.312645,-0.122355,,,,,0.332909,-0.0292297
,,,,0.176932,-0.0253433,,,,,0.235744,0.170248
,,,,-0.382481,0.10025,,,,,-0.137943,0.15174
,,,,-0.0100556,-0.82493,,,,,-0.143828,-0.809699
,,,,0.297396,0.0131521,,,,,0.230081,-0.208903
,,,,0.437662,-0.0839264,,,,,0.265053,0.197364
,,,,0.175418,-0.145414,,,,,0.139453,-0.163879
,,,,-0.0127479,0.0305776,,,,,0.013717,-0.0287263
,,,,0.0181356,0.0595549,,,,,-0.175594,0.110691
,,,,-0.476925,0.061016,,,,,0.200395,0.153279
,,,,-0.0937076,-0.00642189,,,,,0.0879513,-0.0921267
,,,,0.156196,0.0223362,,,,,0.190773,0.044273
,,,,-0.109676,-0.0172981,,,,,0.0601086,0.0185539
,,,,0.311413,0.0367617,,,,,0.391734,0.0686558
,,,,0.0641204,0.231738,,,,,-0.178744,0.242512
,,,,-0.0123608,-1.35464,,,,,0.465325,-1.09964
,,,,-0.0633013,-0.121911,,,,,-0.0970314,0.399728
,,,,-0.496524,0.118964,,,,,-0.468173,0.10929
,,,,0.234616,-0.239457,,,,,0.355249,0.197605
,,,,-0.280453,-0.25471,,,,,-0.0291118,0.384743
,,,,0.0838123,-0.0188588,,,,,0.324955,-0.0760034
,,,,0.0417055,-0.0557246,,,,,0.00996624,0.0782366
,,,,0.228969,-0.042246,,,,,0.136465,0.0358404
,,,,0.201195,-0.0783646,,,,,0.545415,-0.0304964
,,,,-0.126627,0.0338482,,,,,-0.209948,0.0357464
,,,,0.0491266,0.0134941,,,,,-0.300828,0.0299596
,,,,0.00554051,-0.204343,,,,,0.228048,-0.131541
,,,,-0.451029,-0.0018809,,,,,-0.42025,0.0315939
,,,,-0.00677014,0.0294544,,,,,-0.0418291,-0.0186026
,,,,0.0785723,-0.0415828,,,,,-0.0220283,-0.257309
,,,,-0.11123,0.286477,,,,,-0.0539457,0.0392098
,,,,-0.181104,-0.307086,,,,,0.00170803,-0.0732995
,,,,-0.186492,0.103175,,,,,-0.143885,-0.00796249
,,,,-0.376047,-0.316659,,,,,-0.242648,-0.186004
,,,,0.0206172,-0.0618125,,,,,-0.181518,-0.143826
,,,,0.146378,-0.142826,,,,,-0.0294283,-0.314094
,,,,0.327756,-0.00742318,,,,,-0.0118169,-0.072337
,,,,0.080834,0.00789777,,,,,0.027328,-0.0473634
,,,,-0.038051,0.0834061,,,,,0.0639007,-0.0178542
,,,,-0.438728,-0.522905,,,,,-0.579905,-0.272608
,,,,-0.0123415,0.00196831,,,,,-0.18169,0.201537
,,,,0.0234434,0.018133,,,,,-0.214419,0.0491675
,,,,-0.254998,0.0190213,,,,,-0.0268692,0.024578
,,,,0.137072,0.102886,,,,,0.0961401,-0.00462088
,,,,0.141816,0.151001,,,,,0.224234,0.0501354
,,,,-0.0895114,-0.0663467,,,,,0.0260977,0.228251
,,,,-0.111722,-0.0385791,,,,,0.109232,0.0120687
,,,,-0.14592,0.173463,,,,,-0.302472,0.112498
,,,,0.0430341,0.0937024,,,,,0.0215742,0.109476
,,,,0.0708688,0.0772089,,,,,-0.245933,-0.0275316
,,,,0.228571,-0.00267429,,,,,0.295417,-0.0970403
,,,,-0.216488,-0.135803,,,,,-0.0389112,-0.176709
,,,,0.0462188,-0.0404839,,,,,0.256907,-0.0669857
,,,,0.0445043,0.0215404,,,,,-0.0723601,0.0973806
,,,,-0.00854283,-0.0786865,,,,,-0.028723,-0.0523532
,,,,-0.239218,0.00843049,,,,,-0.242166,0.251093
,,,,0.160253,-0.308228,,,,,0.130302,-0.211639
,,,,-0.0348288,0.149273,,,,,0.00158736,0.110134
,,,,0.137107,-0.401111,,,,,0.0674798,-0.143358
,,,,0.0808061,0.120844,,,,,0.17037,-0.00989827
,,,,-0.306652,-0.692231,,,,,-0.402706,-0.151223
,,,,-0.211758,-0.0929903,,,,,-0.0279983,-0.148631
,,,,0.165125,-0.353046,,,,,0.241346,-0.291789
,,,,0.250114,0.0375801,,,,,0.180893,0.230464
,,,,0.121028,0.123421,,,,,0.238986,0.0806868
,,,,0.0629024,-0.996666,,,,,0.043719,-0.443917
,,,,-0.141134,0.140902,,,,,-0.0238478,0.0799176
,,,,0.330807,0.120225,,,,,0.252048,-0.00189632
,,,,0.111335,-0.0518897,,,,,0.0863168,0.221873
,,,,-0.936852,0.122738,,,,,-0.941059,0.202065
,,,,0.278569,0.0577759,,,,,0.0902554,0.0305671
,,,,-0.0798071,0.0382741,,,,,-0.00257049,-0.11444
,,,,0.100508,-0.0399491,,,,,0.0585447,0.0370344
,,,,0.0265721,0.0147102,,,,,0.0748784,-0.0440438
,,,,0.0636926,-0.158242,,,,,-0.00972992,-0.146495
,,,,0.0356522,0.146522,,,,,0.144552,0.0268395
,,,,0.111053,0.119613,,,,,0.110568,0.0659192
,,,,0.112381,0.0594063,,,,,0.0578307,0.279107
,,,,0.102948,-0.256881,,,,,0.21762,-0.00198342
,,,,0.017488,-0.209014,,,,,0.0496594,-0.22084
,,,,-0.368895,0.0444123,,,,,-0.387806,0.118286
,,,,-0.0184985,-0.13426,,,,,-0.0652496,-0.136624
,,,,-0.91949,-0.0434064,,,,,-1.00015,-0.0979157
,,,,-0.0704709,-0.0915643,,,,,-0.130071,-0.0690248
,,,,-0.0535525,-0.00269422,,,,,-0.232577,-0.0687039
,,,,-0.243846,0.0122994,,,,,-0.0670245,0.0633074
,,,,0.126735,-0.0720439,,,,,0.167606,-0.188414
,,,,0.0681191,0.0434418,,,,,0.122623,0.267625
,,,,-0.124499,-0.182574,,,,,0.0440268,-0.123308
,,,,0.113227,-0.00839427,,,,,-0.0339426,0.107602
,,,,-0.0758551,-0.340993,,,,,0.291304,-0.389509
,,,,-0.101648,-0.629303,,,,,0.111411,-0.775642
,,,,0.0573074,-0.0713882,,,,,-0.0879936,-0.0121555
,,,,-0.0263709,-0.703352,,,,,0.218088,-0.76632
,,,,-0.533545,-0.132672,,,,,-0.525389,-0.0114651
,,,,-0.226892,-0.157934,,,,,0.105595,-0.0916427
,,,,0.141757,-0.0154921,,,,,0.0767764,0.0813764
,,,,0.094628,0.0316262,,,,,0.234406,-0.00298046
,,,,-0.0722816,-0.138143,,,,,-0.0874188,-0.162402
,,,,-0.148083,0.0646865,,,,,0.0548387,0.00327677
,,,,-0.525984,-0.00580395,,,,,-0.374754,0.110256
,,,,-0.661115,-0.110533,,,,,-0.572679,-0.122858
,,,,-0.266623,-0.0990221,,,,,-0.380689,-0.156329
,,,,-0.272778,-0.0869736,,,,,-0.0257596,-0.0137175
,,,,-0.577792,0.105134,,,,,-0.43076,0.0316444
,,,,0.00733799,0.0698598,,,,,0.449479,-0.00658757
,,,,0.0795678,0.13208,,,,,0.25085,0.0871854
,,,,-0.0379983,-0.3476,,,,,0.00502418,-0.488164
,,,,0.0089836,-0.0548965,,,,,0.0509447,-0.0770949
,,,,-0.196915,0.0783388,,,,,0.0071105,0.507511
,,,,-0.534276,-0.173422,,,,,-0.492975,-0.151772
,,,,-0.184509,0.000912433,,,,,-0.0806415,-0.134766
,,,,-0.453765,0.0633726,,,,,-0.268378,-0.0349957
,,,,-0.000848271,0.0469286,,,,,0.248031,0.0215563
,,,,-0.172375,0.146123,,,,,0.0246471,0.101322
,,,,0.131281,0.0696735,,,,,-0.0332034,0.0823245
,,,,0.177206,-0.0798282,,,,,0.131211,-0.0781952
,,,,-0.0275085,-0.0371275,,,,,-0.0878342,-0.00399818
,,,,-0.520233,0.165316,,,,,-0.36499,0.0183932
,,,,0.143168,0.118235,,,,,0.0423149,-0.0521551
,,,,0.00584637,-0.368804,,,,,0.0287361,-0.226632
,,,,-0.585851,0.104578,,,,,-0.335687,0.0683745
,,,,0.00680004,0.0501673,,,,,-0.00435934,0.0492999
,,,,-0.434494,0.0138176,,,,,-0.244213,0.147295
,,,,-0.0585537,-0.193444,,,,,-0.240088,-0.11901
